WeldNumber,folder_4,WeldNumber,datetime_min,datetime_max,Wire Consumed,QualityFlag,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,CURRENT_A,VOLTAGE_V,ROBOT_SPEED_CPM,Duration,Energy,AvgCurrent,AvgVoltage,StdCurrent,StdVoltage,DesignEnergy,WaitTime,WaitSameDayFlag,EnergyDelta,CurrentDelta,VoltDelta,CycleTime,EstSetupTime,WaitTimeCalc,WIP,DesignWaitTime,DesignSetupTime,DesignDuration,Weekday,StartTime,EndTime,ForecastStart,SimulationStart,ForecastEnd,SimulationEnd,Critical Path
327,09-23-22-0010-09,327,2022-09-23 11:58:30.585,2022-09-23 11:58:53.762,1365.57,1,0,7.0,1,170.0,14.0,35.0,23.177,47.6114142287,134.32466666666667,16.16261904761905,47.48932461386139,7.563203436231055,51.0,65.287,1.0,-0.0664428582607843,-0.2098549019607842,0.1544727891156463,88.464,41.3638,23.9232,1.0,13.923235435405019,60,21.42857142857143,1,2022-08-08 12:52:31,2022-08-08 12:52:53.242998860,2022-09-23 11:58:30.585000000,2022-09-23 11:58:30.585000000,2022-09-23 11:58:53.762000000,2022-09-23 11:58:53.762000000,Non-Critical
328,09-23-22-0011-09,328,2022-09-23 11:59:57.165,2022-09-23 12:00:20.349,1485.57,1,0,7.0,1,170.0,14.0,35.0,23.184,50.246860087600005,133.1203317535545,18.12099526066351,53.86890288896596,10.0073276702613,51.0,63.403,1.0,-0.0147674492627449,-0.2169392249790912,0.2943568043331077,86.587,41.3638,22.039200000000005,1.0,195.20002397013687,60,21.42857142857143,1,2022-08-08 12:57:08,2022-08-08 12:57:29.871594258,2022-09-23 11:59:57.165000000,2022-09-23 11:59:57.165000000,2022-09-23 12:00:20.349000000,2022-09-23 12:00:20.349000000,Non-Critical
329,09-23-22-0012-09,329,2022-09-23 12:02:06.741,2022-09-23 12:02:30.219,1325.08,1,0,7.0,1,170.0,14.0,35.0,23.478,46.8403284698,136.14028169014085,15.565164319248828,49.0323048007252,7.209737558110842,51.0,106.392,1.0,-0.0815621868666667,-0.1991748135874067,0.1117974513749162,129.87,41.3638,65.0282,1.0,11407.137902871433,60,21.42857142857143,1,2022-08-09 08:00:00,2022-08-09 08:00:21.428571428,2022-09-23 12:02:06.741000000,2022-09-23 12:02:06.741000000,2022-09-23 12:02:30.219000000,2022-09-23 12:02:30.219000000,Non-Critical
330,09-23-22-0013-09,330,2022-09-23 12:03:11.948,2022-09-23 12:03:35.023,1348.85,1,0,7.0,1,170.0,14.0,35.0,23.075,49.0954075444,132.63360576923077,17.687740384615385,52.463384489150094,8.97118679183604,51.0,41.729,1.0,-0.0373449501098038,-0.2198023190045248,0.2634100274725275,64.804,41.3638,0.3652000000000051,1.0,37.550018649893616,60,21.42857142857143,1,2022-08-09 08:01:58,2022-08-09 08:02:20.407161505,2022-09-23 12:03:11.948000000,2022-09-23 12:03:11.948000000,2022-09-23 12:03:35.023000000,2022-09-23 12:03:35.023000000,Non-Critical
331,09-23-22-0014-09,331,2022-09-23 12:04:35.755,2022-09-23 12:04:58.953,1490.16,1,0,7.0,1,170.0,14.0,35.0,23.198,46.5196533283,128.75175355450236,16.61052132701422,51.10258084299821,7.736196445360574,51.0,60.732,1.0,-0.0878499347392156,-0.2426367437970449,0.1864658090724442,83.93,41.3638,19.36820000000001,1.0,41.89272988191538,60,21.42857142857143,1,2022-08-09 08:04:02,2022-08-09 08:04:23.728462814,2022-09-23 12:04:35.755000000,2022-09-23 12:04:35.755000000,2022-09-23 12:04:58.953000000,2022-09-23 12:04:58.953000000,Non-Critical
332,09-23-22-0015-09,332,2022-09-23 12:05:39.524,2022-09-23 12:06:02.599,1315.57,1,0,7.0,1,170.0,14.0,35.0,23.075,47.0732984925,131.36361904761904,16.613714285714288,52.74495604128192,7.769302895227177,51.0,40.571,1.0,-0.0769941472058823,-0.2272728291316527,0.1866938775510205,63.646,41.3638,-0.7927999999999962,1.0,13.424413230728238,60,21.42857142857143,1,2022-08-09 08:05:37,2022-08-09 08:05:58.581447472,2022-09-23 12:05:39.524000000,2022-09-23 12:05:39.524000000,2022-09-23 12:06:02.599000000,2022-09-23 12:06:02.599000000,Non-Critical
333,09-23-22-0016-09,333,2022-09-23 12:06:55.341,2022-09-23 12:07:18.355,1377.38,1,0,7.0,1,170.0,14.0,35.0,23.014,48.0416431407,134.20114285714286,16.637,51.76620914471086,7.741846771630571,51.0,52.742,1.0,-0.0580069972411764,-0.210581512605042,0.1883571428571429,75.756,41.3638,11.378200000000003,1.0,137.17758247490207,60,21.42857142857143,1,2022-08-09 08:09:15,2022-08-09 08:09:37.187601374,2022-09-23 12:06:55.341000000,2022-09-23 12:06:55.341000000,2022-09-23 12:07:18.355000000,2022-09-23 12:07:18.355000000,Non-Critical
334,09-23-22-0017-09,334,2022-09-23 12:08:06.819,2022-09-23 12:08:29.895,1477.87,1,0,7.0,1,170.0,14.0,35.0,23.076,45.3827879963,136.40139423076923,16.239567307692308,48.223125313017,9.88405988996886,51.0,48.464,1.0,-0.1101414118372549,-0.1976388574660633,0.1599690934065933,71.53999999999999,41.3638,7.100199999999994,1.0,12.004737249469262,60,21.42857142857143,1,2022-08-09 08:10:49,2022-08-09 08:11:10.620910051,2022-09-23 12:08:06.819000000,2022-09-23 12:08:06.819000000,2022-09-23 12:08:29.895000000,2022-09-23 12:08:29.895000000,Non-Critical
335,09-23-22-0018-09,335,2022-09-23 12:09:05.311,2022-09-23 12:09:28.433,1317.71,1,0,7.0,1,170.0,14.0,35.0,23.122,49.371564712,130.88109523809524,17.633857142857142,53.08881098597673,8.884079943293191,51.0,35.416,1.0,-0.0319301036862744,-0.2301112044817926,0.2595612244897958,58.538,41.3638,-5.947800000000001,1.0,12.905579300706396,60,21.42857142857143,1,2022-08-09 08:12:23,2022-08-09 08:12:44.955060779,2022-09-23 12:09:05.311000000,2022-09-23 12:09:05.311000000,2022-09-23 12:09:28.433000000,2022-09-23 12:09:28.433000000,Non-Critical
336,09-23-22-0019-09,336,2022-09-23 12:10:14.612,2022-09-23 12:10:37.827,1391.64,1,0,7.0,1,170.0,14.0,35.0,23.215,46.0504373219,133.97476190476192,16.261761904761904,51.157388304845135,9.226225219940613,51.0,46.179,1.0,-0.097050248590196,-0.2119131652661063,0.1615544217687075,69.394,41.3638,4.815200000000008,1.0,1631.518395435947,60,21.42857142857143,1,2022-08-09 08:40:56,2022-08-09 08:41:17.902027642,2022-09-23 12:10:14.612000000,2022-09-23 12:10:14.612000000,2022-09-23 12:10:37.827000000,2022-09-23 12:10:37.827000000,Non-Critical
337,09-23-22-0020-09,337,2022-09-23 12:11:42.423,2022-09-23 12:12:05.601,1390.16,1,0,7.0,1,170.0,14.0,35.0,23.178,45.9019092757,140.51075829383888,15.19654028436019,42.6789350895103,8.103233738513806,51.0,64.596,1.0,-0.0999625632215686,-0.1734661276833007,0.085467163168585,87.774,41.3638,23.2322,1.0,14.955754331406734,60,21.42857142857143,1,2022-08-09 08:42:32,2022-08-09 08:42:54.286353401,2022-09-23 12:11:42.423000000,2022-09-23 12:11:42.423000000,2022-09-23 12:12:05.601000000,2022-09-23 12:12:05.601000000,Non-Critical
338,09-23-22-0021-09,338,2022-09-23 12:53:10.478,2022-09-23 12:53:33.613,1407.54,1,0,7.0,1,170.0,13.0,35.0,23.135,41.3007494179,136.01593301435406,13.705837320574162,40.54402271718539,6.4841774426694725,47.35714285714285,2464.877,1.0,-0.1278876442675716,-0.1999062763861525,0.0542951785057046,2488.012,41.3638,2423.5132,1.0,968.7185593126939,60,21.42857142857143,1,2022-08-09 09:00:03,2022-08-09 09:00:24.433484141,2022-09-23 12:53:10.478000000,2022-09-23 12:53:10.478000000,2022-09-23 12:53:33.613000000,2022-09-23 12:53:33.613000000,Non-Critical
339,09-26-22-0001-00,339,2022-09-26 07:58:15.121,2022-09-26 07:58:42.077,1800.82,0,0,7.0,1,170.0,23.0,30.0,26.956,108.3761421451,166.12444897959182,23.76270491803279,37.98777685481689,4.351925364905064,97.75,241481.508,0.0,0.1087073365227622,-0.0227973589435774,0.03316108339273,241508.464,41.3638,241440.1442,1.0,3111.213327992719,60,25.0,1,2022-08-09 09:53:15,2022-08-09 09:53:40.646812133,2022-09-26 07:58:15.121000000,2022-09-26 07:58:15.121000000,2022-09-26 07:58:42.077000000,2022-09-26 07:58:42.077000000,Non-Critical
340,09-26-22-0002-00,340,2022-09-26 07:59:44.835,2022-09-26 08:00:11.722,1749.51,0,0,7.0,1,170.0,23.0,30.0,26.887,108.1283790324,165.8898367346939,23.86381147540984,36.77257515567533,4.295553522315564,97.75,62.758,1.0,0.1061726755232737,-0.0241774309723888,0.0375570206699931,89.64500000000001,41.3638,21.39420000000001,1.0,118.55045764657801,60,25.0,1,2022-08-09 09:56:39,2022-08-09 09:57:04.197269779,2022-09-26 07:59:44.835000000,2022-09-26 07:59:44.835000000,2022-09-26 08:00:11.722000000,2022-09-26 08:00:11.722000000,Non-Critical
341,09-26-22-0003-00,341,2022-09-26 08:01:00.201,2022-09-26 08:01:27.003,1877.38,0,0,7.0,1,170.0,23.0,30.0,26.802,109.7174132385,169.91422131147542,23.822314049586776,36.6434054696302,3.859559831358363,97.75,48.479,1.0,0.1224287799335037,-0.0005045805207328,0.0357527847646423,75.281,41.3638,7.115200000000009,1.0,246.6275101372757,60,25.0,1,2022-08-09 10:02:10,2022-08-09 10:02:35.824779916,2022-09-26 08:01:00.201000000,2022-09-26 08:01:00.201000000,2022-09-26 08:01:27.003000000,2022-09-26 08:01:27.003000000,Non-Critical
342,09-26-22-0004-00,342,2022-09-26 08:02:25.163,2022-09-26 08:02:51.964,1811.64,0,0,7.0,1,170.0,23.0,30.0,26.801,108.5424668212,168.04595041322315,24.369462809917355,36.12648021527173,6.486497251845269,97.75,58.16,1.0,0.1104088677360615,-0.0114944093339814,0.0595418613007545,84.961,41.3638,16.796200000000002,1.0,9647.962446277777,60,25.0,1,2022-08-09 12:44:23,2022-08-09 12:44:48.787226193,2022-09-26 08:02:25.163000000,2022-09-26 08:02:25.163000000,2022-09-26 08:02:51.964000000,2022-09-26 08:02:51.964000000,Non-Critical
343,09-26-22-0005-00,343,2022-09-26 08:03:48.231,2022-09-26 08:04:15.065,1763.77,0,0,7.0,1,170.0,23.0,30.0,26.834,109.7401031864,170.29274590163934,24.225450819672133,37.23010107107322,6.450369897330396,97.75,56.267,1.0,0.1226609021626599,0.0017220347155255,0.0532804704205276,83.101,41.3638,14.903200000000002,1.0,42.41657073601798,60,25.0,1,2022-08-09 12:46:31,2022-08-09 12:46:56.203796929,2022-09-26 08:03:48.231000000,2022-09-26 08:03:48.231000000,2022-09-26 08:04:15.065000000,2022-09-26 08:04:15.065000000,Non-Critical
344,09-26-22-0006-00,344,2022-09-26 08:05:21.207,2022-09-26 08:05:48.109,1785.41,0,0,7.0,1,170.0,23.0,30.0,26.902,109.1036457102,168.21102880658435,24.4849377593361,36.25660141902222,6.257397763203432,97.75,66.142,1.0,0.1161498282373401,-0.0105233599612685,0.0645625112754826,93.044,41.3638,24.7782,1.0,21.34224939645503,60,25.0,1,2022-08-09 12:48:17,2022-08-09 12:48:42.546046325,2022-09-26 08:05:21.207000000,2022-09-26 08:05:21.207000000,2022-09-26 08:05:48.109000000,2022-09-26 08:05:48.109000000,Non-Critical
345,09-26-22-0007-00,345,2022-09-26 08:06:40.257,2022-09-26 08:07:07.083,1777.05,0,0,7.0,1,170.0,23.0,30.0,26.826,107.7091511542,165.9604526748971,24.50465020576132,38.37334711492476,6.76968010928855,97.75,52.148,1.0,0.1018838992757034,-0.0237620430888405,0.0654195741635355,78.974,41.3638,10.784200000000006,1.0,11.512762846032421,60,25.0,1,2022-08-09 12:49:54,2022-08-09 12:50:19.058809171,2022-09-26 08:06:40.257000000,2022-09-26 08:06:40.257000000,2022-09-26 08:07:07.083000000,2022-09-26 08:07:07.083000000,Non-Critical
346,09-26-22-0008-00,346,2022-09-26 08:10:23.797,2022-09-26 08:10:50.720,1750.82,0,0,7.0,1,170.0,23.0,30.0,26.923,107.7234353881,165.6477142857143,24.208979591836734,36.16746429379065,6.559323624697613,97.75,196.714,1.0,0.1020300295457801,-0.0256016806722688,0.0525643300798579,223.637,41.3638,155.3502,1.0,70.97864756139077,60,25.0,1,2022-08-09 12:52:30,2022-08-09 12:52:55.037456732,2022-09-26 08:10:23.797000000,2022-09-26 08:10:23.797000000,2022-09-26 08:10:50.720000000,2022-09-26 08:10:50.720000000,Non-Critical
347,09-26-22-0009-00,347,2022-09-26 08:11:38.172,2022-09-26 08:12:05.174,1758.85,0,0,7.0,1,170.0,23.0,30.0,27.002,107.0596035757,164.25310204081634,24.529506172839508,35.97967108412071,6.087784117197844,97.75,47.452,1.0,0.0952389112603582,-0.033805282112845,0.0665002683843263,74.454,41.3638,6.088199999999997,1.0,2761.0341071340176,60,25.0,1,2022-08-09 13:39:56,2022-08-09 13:40:21.071563866,2022-09-26 08:11:38.172000000,2022-09-26 08:11:38.172000000,2022-09-26 08:12:05.174000000,2022-09-26 08:12:05.174000000,Non-Critical
348,09-26-22-0010-00,348,2022-09-26 08:13:02.432,2022-09-26 08:13:29.172,1832.79,0,0,7.0,1,170.0,23.0,30.0,26.74,106.3537326515,164.54082304526747,24.18925619834711,35.345552190486096,5.402696754820364,97.75,57.258,1.0,0.0880177253350382,-0.0321128056160736,0.0517067912324831,83.998,41.3638,15.894200000000009,1.0,704.3163974441412,60,25.0,1,2022-08-09 13:53:05,2022-08-09 13:53:30.387961310,2022-09-26 08:13:02.432000000,2022-09-26 08:13:02.432000000,2022-09-26 08:13:29.172000000,2022-09-26 08:13:29.172000000,Non-Critical
349,09-26-22-0011-00,349,2022-09-26 08:14:20.954,2022-09-26 08:14:47.661,1713.61,0,0,7.0,1,170.0,23.0,30.0,26.707,106.1498531935,164.85896265560166,24.528208333333332,34.856226658031964,6.110608215207626,97.75,51.782,1.0,0.0859320019795397,-0.0302413961435196,0.0664438405797103,78.489,41.3638,10.418200000000006,1.0,14.497214523051529,60,25.0,1,2022-08-09 13:54:44,2022-08-09 13:55:09.885175833,2022-09-26 08:14:20.954000000,2022-09-26 08:14:20.954000000,2022-09-26 08:14:47.661000000,2022-09-26 08:14:47.661000000,Non-Critical
350,09-26-22-0012-00,350,2022-09-26 08:15:41.086,2022-09-26 08:16:08.215,1749.51,0,0,7.0,1,170.0,23.0,30.0,27.129,106.3632404934,162.93138775510204,23.91510204081633,38.3642514571772,5.837488485069199,97.75,53.425,1.0,0.0881149922598465,-0.0415800720288115,0.0397870452528836,80.554,41.3638,12.061200000000005,1.0,15.659045468455083,60,25.0,1,2022-08-09 13:56:25,2022-08-09 13:56:50.544221301,2022-09-26 08:15:41.086000000,2022-09-26 08:15:41.086000000,2022-09-26 08:16:08.215000000,2022-09-26 08:16:08.215000000,Non-Critical
351,09-26-22-0013-00,351,2022-09-26 08:17:03.647,2022-09-26 08:17:30.418,1784.26,0,0,7.0,1,170.0,23.0,30.0,26.771,108.4432148048,168.67603305785124,23.60776859504132,34.827623735613095,4.345229651734474,97.75,55.432,1.0,0.1093935018393863,-0.0077880408361691,0.0264247215235358,82.203,41.3638,14.068200000000004,1.0,24.35281718208315,60,25.0,1,2022-08-09 13:58:14,2022-08-09 13:58:39.897038483,2022-09-26 08:17:03.647000000,2022-09-26 08:17:03.647000000,2022-09-26 08:17:30.418000000,2022-09-26 08:17:30.418000000,Non-Critical
352,09-26-22-0014-00,352,2022-09-26 08:18:28.692,2022-09-26 08:18:55.617,1876.23,0,0,7.0,1,170.0,23.0,30.0,26.925,106.8578914625,164.75217213114755,23.95844262295082,37.20690090139595,5.776674541465117,97.75,58.274,1.0,0.093175360230179,-0.030869575699132,0.0416714183891659,85.199,41.3638,16.9102,1.0,128.45230837702383,60,25.0,1,2022-08-09 14:01:48,2022-08-09 14:02:13.349346860,2022-09-26 08:18:28.692000000,2022-09-26 08:18:28.692000000,2022-09-26 08:18:55.617000000,2022-09-26 08:18:55.617000000,Non-Critical
353,09-26-22-0015-00,353,2022-09-26 08:19:45.994,2022-09-26 08:20:13.113,1805.08,0,0,7.0,1,170.0,23.0,30.0,27.119,107.7633680457,164.87640816326532,24.237632653061222,38.40269235989133,6.731347034382498,97.75,50.377,1.0,0.1024385477820972,-0.0301387755102039,0.0538101153504881,77.49600000000001,41.3638,9.013200000000012,1.0,41.687577216949386,60,25.0,1,2022-08-09 14:03:55,2022-08-09 14:04:20.036924076,2022-09-26 08:19:45.994000000,2022-09-26 08:19:45.994000000,2022-09-26 08:20:13.113000000,2022-09-26 08:20:13.113000000,Non-Critical
354,09-26-22-0016-00,354,2022-09-26 08:21:12.549,2022-09-26 08:21:39.332,1790.49,0,0,7.0,1,170.0,23.0,30.0,26.783,106.030754121,163.91491735537193,23.927438016528924,34.02877936536772,4.1506732001946745,97.75,59.436,1.0,0.0847135971457799,-0.0357946037919298,0.0403233920229966,86.219,41.3638,18.072199999999995,1.0,106.3804090580186,60,25.0,1,2022-08-09 14:07:06,2022-08-09 14:07:31.417333134,2022-09-26 08:21:12.549000000,2022-09-26 08:21:12.549000000,2022-09-26 08:21:39.332000000,2022-09-26 08:21:39.332000000,Non-Critical
355,09-26-22-0017-00,355,2022-09-26 08:25:14.242,2022-09-26 08:25:41.181,1769.18,0,0,7.0,1,170.0,23.0,30.0,26.939,104.2410604123,159.9451836734694,23.65734693877551,36.09524556112294,4.424545996673686,97.75,214.91,1.0,0.0664047101002558,-0.0591459783913566,0.0285803016858918,241.849,41.3638,173.5462,1.0,129.8641899941308,60,25.0,1,2022-08-09 14:10:41,2022-08-09 14:11:06.281523128,2022-09-26 08:25:14.242000000,2022-09-26 08:25:14.242000000,2022-09-26 08:25:41.181000000,2022-09-26 08:25:41.181000000,Non-Critical
356,09-26-22-0018-00,356,2022-09-26 08:26:35.102,2022-09-26 08:27:02.057,1806.72,0,0,7.0,1,170.0,23.0,30.0,26.955,105.084486773,160.97836734693877,23.83795918367347,38.37319940491569,4.714138822138438,97.75,53.921,1.0,0.0750331127672634,-0.0530684273709484,0.036433007985803,80.876,41.3638,12.557200000000009,1.0,34.73576062834094,60,25.0,1,2022-08-09 14:12:41,2022-08-09 14:13:06.017283756,2022-09-26 08:26:35.102000000,2022-09-26 08:26:35.102000000,2022-09-26 08:27:02.057000000,2022-09-26 08:27:02.057000000,Non-Critical
357,09-26-22-0019-00,357,2022-09-26 08:28:00.979,2022-09-26 08:28:27.788,1785.57,0,0,7.0,1,170.0,23.0,30.0,26.809,107.3886348511,166.08008230452674,24.733991769547323,34.7553982368893,7.113901310193415,97.75,58.922,1.0,0.098604960113555,-0.0230583393851367,0.0753909465020574,85.731,41.3638,17.558199999999996,1.0,59.08429149296812,60,25.0,1,2022-08-09 14:15:05,2022-08-09 14:15:30.101575248,2022-09-26 08:28:00.979000000,2022-09-26 08:28:00.979000000,2022-09-26 08:28:27.788000000,2022-09-26 08:28:27.788000000,Non-Critical
358,09-26-22-0020-00,358,2022-09-26 08:29:33.793,2022-09-26 08:30:00.644,1859.84,0,0,7.0,1,170.0,23.0,30.0,26.851,105.4380872354,162.30203319502075,23.822033195020744,33.803945535477965,4.164817074681692,97.75,66.005,1.0,0.0786505088020461,-0.0452821576763484,0.0357405736965541,92.856,41.3638,24.6412,1.0,104.39327201863208,60,25.0,1,2022-08-09 14:18:14,2022-08-09 14:18:39.494847266,2022-09-26 08:29:33.793000000,2022-09-26 08:29:33.793000000,2022-09-26 08:30:00.644000000,2022-09-26 08:30:00.644000000,Non-Critical
359,09-26-22-0021-00,359,2022-09-26 08:39:43.182,2022-09-26 08:40:10.153,1858.03,0,0,7.0,1,170.0,22.0,30.0,26.971,102.2091357214,164.51885714285714,23.30155102040816,38.26737455386639,6.623897065819694,93.5,582.538,1.0,0.0931458365925133,-0.0322420168067226,0.0591614100185529,609.509,41.3638,541.1742,1.0,53.70577680229372,60,25.0,1,2022-08-09 14:20:33,2022-08-09 14:20:58.200624068,2022-09-26 08:39:43.182000000,2022-09-26 08:39:43.182000000,2022-09-26 08:40:10.153000000,2022-09-26 08:40:10.153000000,Non-Critical
360,09-26-22-0022-00,360,2022-09-26 08:41:32.473,2022-09-26 08:41:59.328,1768.2,0,0,7.0,1,170.0,22.0,30.0,26.855,101.7711309864,164.87917355371903,23.453636363636363,33.39398650331917,6.399920512991867,93.5,82.32,1.0,0.0884612939721927,-0.0301225085075351,0.0660743801652892,109.175,41.3638,40.9562,1.0,217.33384921313797,60,25.0,1,2022-08-09 14:25:35,2022-08-09 14:26:00.534473281,2022-09-26 08:41:32.473000000,2022-09-26 08:41:32.473000000,2022-09-26 08:41:59.328000000,2022-09-26 08:41:59.328000000,Non-Critical
361,09-26-22-0023-00,361,2022-09-26 08:42:39.766,2022-09-26 08:43:06.553,1783.44,0,0,7.0,1,170.0,22.0,30.0,26.787,101.9004343542,165.2835655737705,22.75594262295082,36.13101287467033,4.081720811963719,93.5,40.438,1.0,0.0898442176919787,-0.0277437319189971,0.0343610283159463,67.225,41.3638,-0.9258000000000024,1.0,7778.410078479451,60,25.0,1,2022-08-10 08:00:00,2022-08-10 08:00:25.000000000,2022-09-26 08:42:39.766000000,2022-09-26 08:42:39.766000000,2022-09-26 08:43:06.553000000,2022-09-26 08:43:06.553000000,Non-Critical
362,09-26-22-0024-00,362,2022-09-26 08:44:03.592,2022-09-26 08:44:30.347,1809.51,0,0,7.0,1,170.0,22.0,30.0,26.755,102.2770810965,165.40300411522634,23.3301646090535,34.386185693644975,6.474857027495736,93.5,57.039,1.0,0.0938725250962566,-0.0270411522633744,0.06046202768425,83.794,41.3638,15.6752,1.0,272.10011645455245,60,25.0,1,2022-08-10 08:05:57,2022-08-10 08:06:22.100116454,2022-09-26 08:44:03.592000000,2022-09-26 08:44:03.592000000,2022-09-26 08:44:30.347000000,2022-09-26 08:44:30.347000000,Non-Critical
363,09-26-22-0025-00,363,2022-09-26 08:49:15.846,2022-09-26 08:49:42.647,1824.59,0,0,7.0,1,170.0,22.0,30.0,26.801,103.8473044606,168.31029045643152,23.199416666666664,36.782376491085365,5.388451434625667,93.5,285.499,1.0,0.1106663578673796,-0.0099394679033439,0.0545189393939393,312.3,41.3638,244.1352,1.0,73.30079877713908,60,25.0,1,2022-08-10 08:08:35,2022-08-10 08:09:00.400915231,2022-09-26 08:49:15.846000000,2022-09-26 08:49:15.846000000,2022-09-26 08:49:42.647000000,2022-09-26 08:49:42.647000000,Non-Critical
364,09-26-22-0026-00,364,2022-09-26 08:53:24.668,2022-09-26 08:53:51.508,1839.84,0,0,7.0,1,170.0,22.0,30.0,26.84,102.4734551083,164.6339344262295,22.842950819672133,36.93857043934808,4.56635876920484,93.5,222.021,1.0,0.0959727819069518,-0.0315650916104146,0.0383159463487332,248.861,41.3638,180.6572,1.0,10.626119299405321,60,25.0,1,2022-08-10 08:10:11,2022-08-10 08:10:36.027034530,2022-09-26 08:53:24.668000000,2022-09-26 08:53:24.668000000,2022-09-26 08:53:51.508000000,2022-09-26 08:53:51.508000000,Non-Critical
365,09-26-22-0027-00,365,2022-09-26 08:54:43.763,2022-09-26 08:55:10.620,1835.9,0,0,7.0,1,170.0,22.0,30.0,26.857,105.9406975911,171.59787755102042,23.39188524590164,36.654030602529566,6.413710216072167,93.5,52.255,1.0,0.1330555892096256,0.0093992797118847,0.0632675111773473,79.112,41.3638,10.891199999999998,1.0,162.64062128274497,60,25.0,1,2022-08-10 08:14:18,2022-08-10 08:14:43.667655812,2022-09-26 08:54:43.763000000,2022-09-26 08:54:43.763000000,2022-09-26 08:55:10.620000000,2022-09-26 08:55:10.620000000,Non-Critical
366,09-26-22-0028-00,366,2022-09-26 08:55:58.148,2022-09-26 08:56:24.988,1762.13,0,0,7.0,1,170.0,22.0,30.0,26.84,103.2071333777,166.31864754098362,23.535737704918034,37.32032555872761,6.581936550435854,93.5,47.528,1.0,0.103819608317647,-0.0216550144648022,0.0698062593144561,74.368,41.3638,6.1641999999999975,1.0,10.31389467126349,60,25.0,1,2022-08-10 08:15:53,2022-08-10 08:16:18.981550483,2022-09-26 08:55:58.148000000,2022-09-26 08:55:58.148000000,2022-09-26 08:56:24.988000000,2022-09-26 08:56:24.988000000,Non-Critical
