datetime,PredWeldNumber,ActualWeldNumber,PredictionStart,WeldStart
2022-11-07 07:17:58.046,1197,1197,1,1
2022-11-07 07:17:58.147,1197,1197,0,0
2022-11-07 07:19:16.361,1198,1198,1,1
2022-11-07 07:19:16.484,1198,1198,0,0
2022-11-07 11:33:25.757,1199,1199,1,1
2022-11-07 11:33:25.873,1199,1199,0,0
2022-11-07 11:34:59.144,1200,1200,1,1
2022-11-07 11:34:59.260,1200,1200,0,0
2022-11-07 11:36:16.237,1201,1201,1,1
2022-11-07 11:36:16.353,1201,1201,0,0
2022-11-07 11:37:43.030,1202,1202,1,1
2022-11-07 11:37:43.130,1202,1202,0,0
2022-11-07 11:39:02.568,1203,1203,1,1
2022-11-07 11:39:02.684,1203,1203,0,0
2022-11-07 11:41:11.649,1204,1204,1,1
2022-11-07 11:41:11.749,1204,1204,0,0
2022-11-07 11:42:38.747,1205,1205,1,1
2022-11-07 11:42:38.863,1205,1205,0,0
2022-11-07 11:44:11.028,1206,1206,1,1
2022-11-07 11:44:11.129,1206,1206,0,0
2022-11-07 11:45:41.832,1207,1207,1,1
2022-11-07 11:45:41.932,1207,1207,0,0
2022-11-07 11:47:14.429,1208,1208,1,1
2022-11-07 11:47:14.545,1208,1208,0,0
2022-11-07 11:48:48.813,1209,1209,1,1
2022-11-07 11:48:48.913,1209,1209,0,0
2022-11-07 11:50:25.346,1210,1210,1,1
2022-11-07 11:50:25.462,1210,1210,0,0
2022-11-07 11:52:40.661,1211,1211,1,1
2022-11-07 11:52:40.777,1211,1211,0,0
2022-11-07 11:56:39.589,1212,1212,1,1
2022-11-07 11:56:39.690,1212,1212,0,0
2022-11-09 04:55:52.828,1213,1213,1,1
2022-11-09 04:55:52.966,1213,1213,0,0
2022-11-09 04:59:09.576,1214,1214,1,1
2022-11-09 04:59:09.692,1214,1214,0,0
2022-11-09 05:03:19.720,1215,1215,1,1
2022-11-09 05:03:19.820,1215,1215,0,0
2022-11-09 05:05:34.058,1216,1216,1,1
2022-11-09 05:05:34.181,1216,1216,0,0
2022-11-09 05:07:08.837,1217,1217,1,1
2022-11-09 05:07:08.953,1217,1217,0,0
2022-11-09 05:08:46.594,1218,1218,1,1
2022-11-09 05:08:46.726,1218,1218,0,0
2022-11-09 05:11:02.987,1219,1219,1,1
2022-11-09 05:11:03.087,1219,1219,0,0
2022-11-09 05:17:31.854,1220,1220,1,1
2022-11-09 05:17:31.970,1220,1220,0,0
2022-11-09 05:19:15.654,1221,1221,1,1
2022-11-09 05:19:15.754,1221,1221,0,0
2022-11-09 05:20:52.394,1222,1222,1,1
2022-11-09 05:20:52.532,1222,1222,0,0
2022-11-09 05:23:04.791,1223,1223,1,1
2022-11-09 05:23:04.907,1223,1223,0,0
2022-11-09 05:24:05.192,1224,1224,1,1
2022-11-09 05:24:05.293,1224,1224,0,0
2022-11-09 05:27:07.551,1225,1225,1,1
2022-11-09 05:27:07.683,1225,1225,0,0
2022-11-09 05:54:26.475,1226,1226,1,1
2022-11-09 05:54:26.591,1226,1226,0,0
2022-11-09 05:55:35.813,1227,1227,1,1
2022-11-09 05:55:35.914,1227,1227,0,0
2022-11-09 05:56:39.863,1228,1228,1,1
2022-11-09 05:56:39.971,1228,1228,0,0
2022-11-09 05:57:41.569,1229,1229,1,1
2022-11-09 05:57:41.669,1229,1229,0,0
2022-11-09 05:59:00.401,1230,1230,1,1
2022-11-09 05:59:00.521,1230,1230,0,0
2022-11-09 06:02:53.180,1231,1231,1,1
2022-11-09 06:02:53.295,1231,1231,0,0
2022-11-09 06:04:41.207,1232,1232,1,1
2022-11-09 06:04:41.308,1232,1232,0,0
2022-11-09 06:11:04.006,1233,1233,1,1
2022-11-09 06:11:04.112,1233,1233,0,0
2022-11-09 06:12:42.703,1234,1234,1,1
2022-11-09 06:12:42.845,1234,1234,0,0
2022-11-09 06:14:25.498,1235,1235,1,1
2022-11-09 06:14:25.614,1235,1235,0,0
2022-11-09 06:21:29.995,1236,1236,1,1
2022-11-09 06:21:30.126,1236,1236,0,0
2022-11-09 06:22:52.762,1237,1237,1,1
2022-11-09 06:22:52.910,1237,1237,0,0
2022-11-09 06:24:22.376,1238,1238,1,1
2022-11-09 06:24:22.522,1238,1238,0,0
2022-11-09 06:25:54.743,1239,1239,1,1
2022-11-09 06:25:54.851,1239,1239,0,0
2022-11-09 06:27:15.919,1240,1240,1,1
2022-11-09 06:27:16.035,1240,1240,0,0
2022-11-09 06:28:25.789,1241,1241,1,1
2022-11-09 06:28:25.897,1241,1241,0,0
2022-11-09 06:30:00.712,1242,1242,1,1
2022-11-09 06:30:00.822,1242,1242,0,0
2022-11-09 06:31:15.038,1243,1243,1,1
2022-11-09 06:31:15.138,1243,1243,0,0
2022-11-09 06:32:28.012,1244,1244,1,1
2022-11-09 06:32:28.129,1244,1244,0,0
2022-11-09 06:33:49.912,1245,1245,1,1
2022-11-09 06:33:50.022,1245,1245,0,0
2022-11-09 06:34:48.638,1246,1246,1,1
2022-11-09 06:34:48.754,1246,1246,0,0
2022-11-09 06:35:49.850,1247,1247,1,1
2022-11-09 06:35:49.954,1247,1247,0,0
2022-11-09 06:37:03.860,1248,1248,1,1
2022-11-09 06:37:03.975,1248,1248,0,0
2022-11-09 06:38:09.155,1249,1249,1,1
2022-11-09 06:38:09.287,1249,1249,0,0
2022-11-09 06:39:07.594,1250,1250,1,1
2022-11-09 06:39:07.705,1250,1250,0,0
2022-11-09 06:40:11.523,1251,1251,1,1
2022-11-09 06:40:11.634,1251,1251,0,0
2022-11-09 06:41:25.003,1252,1252,1,1
2022-11-09 06:41:25.104,1252,1252,0,0
2022-11-09 06:43:11.322,1253,1253,1,1
2022-11-09 06:43:11.418,1253,1253,0,0
2022-11-09 06:44:48.753,1254,1254,1,1
2022-11-09 06:44:48.852,1254,1254,0,0
2022-11-09 06:46:00.515,1255,1255,1,1
2022-11-09 06:46:00.616,1255,1255,0,0
2022-11-09 06:47:09.814,1256,1256,1,1
2022-11-09 06:47:09.914,1256,1256,0,0
2022-11-09 06:48:16.650,1257,1257,1,1
2022-11-09 06:48:16.772,1257,1257,0,0
2022-11-09 06:49:24.470,1258,1258,1,1
2022-11-09 06:49:24.570,1258,1258,0,0
2022-11-09 06:50:31.654,1259,1259,1,1
2022-11-09 06:50:31.767,1259,1259,0,0
2022-11-09 06:51:51.338,1260,1260,1,1
2022-11-09 06:51:51.447,1260,1260,0,0
2022-11-09 06:53:03.421,1261,1261,1,1
2022-11-09 06:53:03.536,1261,1261,0,0
2022-11-09 06:54:07.424,1262,1262,1,1
2022-11-09 06:54:07.531,1262,1262,0,0
2022-11-09 06:55:16.215,1263,1263,1,1
2022-11-09 06:55:16.331,1263,1263,0,0
2022-11-09 06:56:26.281,1264,1264,1,1
2022-11-09 06:56:26.390,1264,1264,0,0
2022-11-09 06:57:59.843,1265,1265,1,1
2022-11-09 06:57:59.950,1265,1265,0,0
2022-11-09 06:59:13.151,1266,1266,1,1
2022-11-09 06:59:13.166,1266,1266,0,0
2022-11-09 07:00:24.517,1267,1267,1,1
2022-11-09 07:00:24.633,1267,1267,0,0
2022-11-09 07:01:34.647,1268,1268,1,1
2022-11-09 07:01:34.748,1268,1268,0,0
2022-11-09 07:02:36.464,1269,1269,1,1
2022-11-09 07:02:36.580,1269,1269,0,0
2022-11-09 07:03:43.538,1270,1270,1,1
2022-11-09 07:03:43.652,1270,1270,0,0
2022-11-09 07:04:47.300,1271,1271,1,1
2022-11-09 07:04:47.400,1271,1271,0,0
2022-11-09 07:06:02.351,1272,1272,1,1
2022-11-09 07:06:02.467,1272,1272,0,0
2022-11-09 07:12:22.229,1273,1273,1,1
2022-11-09 07:12:22.351,1273,1273,0,0
2022-11-09 07:13:34.529,1274,1274,1,1
2022-11-09 07:13:34.645,1274,1274,0,0
2022-11-09 07:14:55.831,1275,1275,1,1
2022-11-09 07:14:55.931,1275,1275,0,0
2022-11-09 07:16:10.558,1276,1276,1,1
2022-11-09 07:16:10.674,1276,1276,0,0
2022-11-09 07:17:25.325,1277,1277,1,1
2022-11-09 07:17:25.432,1277,1277,0,0
2022-11-09 07:18:38.056,1278,1278,1,1
2022-11-09 07:18:38.174,1278,1278,0,0
2022-11-09 07:19:40.760,1279,1279,1,1
2022-11-09 07:19:40.861,1279,1279,0,0
2022-11-09 07:20:41.721,1280,1280,1,1
2022-11-09 07:20:41.822,1280,1280,0,0
2022-11-09 07:21:51.134,1281,1281,1,1
2022-11-09 07:21:51.249,1281,1281,0,0
2022-11-09 07:22:55.614,1282,1282,1,1
2022-11-09 07:22:55.714,1282,1282,0,0
2022-11-14 11:06:21.974,1283,1283,1,1
2022-11-14 11:06:22.090,1283,1283,0,0
2022-11-14 11:08:07.014,1284,1284,1,1
2022-11-14 11:08:07.114,1284,1284,0,0
2022-11-14 11:09:16.050,1285,1285,1,1
2022-11-14 11:09:16.166,1285,1285,0,0
2022-11-14 11:10:28.823,1286,1286,1,1
2022-11-14 11:10:28.939,1286,1286,0,0
2022-11-14 11:11:40.116,1287,1287,1,1
2022-11-14 11:11:40.217,1287,1287,0,0
2022-11-14 11:13:04.016,1288,1288,1,1
2022-11-14 11:13:04.117,1288,1288,0,0
2022-11-14 11:14:19.684,1289,1289,1,1
2022-11-14 11:14:19.800,1289,1289,0,0
2022-11-14 11:15:44.806,1290,1290,1,1
2022-11-14 11:15:44.922,1290,1290,0,0
2022-11-14 11:17:15.360,1291,1291,1,1
2022-11-14 11:17:15.461,1291,1291,0,0
2022-11-14 11:21:59.687,1292,1292,1,1
2022-11-14 11:21:59.788,1292,1292,0,0
2022-11-14 11:25:54.603,1293,1293,1,1
2022-11-14 11:25:54.719,1293,1293,0,0
2022-11-14 11:27:21.858,1294,1294,1,1
2022-11-14 11:27:21.958,1294,1294,0,0
2022-11-14 11:28:42.006,1295,1295,1,1
2022-11-14 11:28:42.107,1295,1295,0,0
2022-11-14 11:29:57.098,1296,1296,1,1
2022-11-14 11:29:57.214,1296,1296,0,0
2022-11-14 11:32:07.882,1297,1297,1,1
2022-11-14 11:32:08.014,1297,1297,0,0
2022-11-14 11:33:43.989,1298,1298,1,1
2022-11-14 11:33:44.105,1298,1298,0,0
2022-11-14 11:35:18.023,1299,1299,1,1
2022-11-14 11:35:18.123,1299,1299,0,0
2022-11-14 11:36:48.486,1300,1300,1,1
2022-11-14 11:36:48.586,1300,1300,0,0
2022-11-14 11:38:05.451,1301,1301,1,1
2022-11-14 11:38:05.551,1301,1301,0,0
2022-11-14 11:39:34.123,1302,1302,1,1
2022-11-14 11:39:34.223,1302,1302,0,0
2022-11-14 11:49:14.996,1303,1303,1,1
2022-11-14 11:49:15.112,1303,1303,0,0
2022-11-14 11:51:49.722,1304,1304,1,1
2022-11-14 11:51:49.845,1304,1304,0,0
2022-11-14 11:53:04.355,1305,1305,1,1
2022-11-14 11:53:04.471,1305,1305,0,0
2022-11-14 11:54:18.673,1306,1306,1,1
2022-11-14 11:54:18.774,1306,1306,0,0
2022-11-14 11:56:57.653,1307,1307,1,1
2022-11-14 11:56:57.754,1307,1307,0,0
2022-11-14 11:58:25.267,1308,1308,1,1
2022-11-14 11:58:25.351,1308,1308,0,0
