folder_4,WeldNumber,datetime_min,datetime_max,Wire Consumed,QualityFlag,WELD_TYPE,THICKNESS_MM,STEEL_TYPE,CURRENT_A,VOLTAGE_V,ROBOT_SPEED_CPM,Duration,Energy,AvgCurrent,AvgVoltage,StdCurrent,StdVoltage,DesignEnergy,WaitTime,WaitSameDayFlag,EnergyDelta,CurrentDelta,VoltDelta,CycleTime,EstSetupTime,WaitTimeCalc,WIP
10-30-22-0157-04,1088,2022-10-30 09:19:48.922,2022-10-30 09:20:20.960,1561.97,1,0,3.0,1,100.0,21.0,24.0,32.038,88.5524015878,138.55510344827587,19.9025,26.20087720386927,3.148508191628634,65.625,85.66,1,0.3493699289569525,0.3855510344827586,-0.05226190476190473,117.698,41.3638,44.2962,1
10-30-22-0158-04,1089,2022-10-30 09:21:45.239,2022-10-30 09:22:17.486,5.74,1,0,3.0,1,100.0,21.0,24.0,32.247,87.81625985170001,136.3176109215017,20.089212328767125,28.091408117539814,4.972104492946845,65.625,84.279,1,0.33815253107352405,0.3631761092150172,-0.043370841487279765,116.526,41.3638,42.9152,1
10-30-22-0159-04,1090,2022-10-30 09:23:50.658,2022-10-30 09:24:22.723,1737.21,1,0,3.0,1,100.0,21.0,24.0,32.065,87.638357522,138.03993127147768,20.226758620689655,27.117628723423955,6.191406577560745,65.625,93.172,1,0.33544163843047636,0.3803993127147769,-0.03682101806239735,125.237,41.3638,51.8082,1
10-30-22-0160-04,1091,2022-10-30 09:25:37.663,2022-10-30 09:26:09.862,1746.23,1,0,3.0,1,100.0,21.0,24.0,32.199,89.2075393919,143.0876369863014,20.09405498281787,29.490235979190075,7.025425552240228,65.625,74.94,1,0.3593529812099048,0.4308763698630138,-0.04314023891343477,107.139,41.3638,33.5762,1
11-01-22-0173-04,1092,2022-11-01 01:00:34.638,2022-11-01 01:01:06.670,1760.82,1,0,3.0,1,110.0,21.0,23.0,32.032,79.5325344374,143.34474226804124,17.33852233676976,29.893076239967627,3.6873916884641518,75.32608695652173,142464.776,0,0.05584317002031747,0.3031340206185569,-0.17435607920144003,142496.80800000002,41.3638,142423.41220000002,1
11-01-22-0174-04,1093,2022-11-01 01:01:49.044,2022-11-01 01:02:21.161,1765.9,1,0,3.0,1,110.0,21.0,23.0,32.117,80.9766105267,148.71260273972604,17.658253424657534,29.719336597119955,7.3363471648018965,75.32608695652173,42.374,1,0.07501416572242436,0.3519327521793276,-0.15913078930202218,74.491,41.3638,1.0102000000000046,1
11-01-22-0175-04,1094,2022-11-01 01:03:04.717,2022-11-01 01:03:36.835,1763.12,1,0,3.0,1,110.0,21.0,23.0,32.118,79.45767439950001,145.06748275862068,17.704111498257838,30.668001834944267,6.037841318858956,75.32608695652173,43.556,1,0.05484935710735939,0.31879529780564253,-0.15694707151153153,75.674,41.3638,2.192200000000007,1
11-01-22-0176-04,1095,2022-11-01 01:04:24.339,2022-11-01 01:04:56.580,1761.15,1,0,3.0,1,110.0,21.0,23.0,32.241,80.33462690740001,141.15268041237113,18.638068965517242,32.40873916353311,7.783197970800097,75.32608695652173,47.504,1,0.06649143946331915,0.28320618556701027,-0.11247290640394092,79.745,41.3638,6.140200000000007,1
11-01-22-0177-04,1096,2022-11-01 01:05:50.156,2022-11-01 01:06:22.383,1771.8,1,0,3.0,1,110.0,21.0,23.0,32.227,77.2373554223,136.17890410958904,17.87458904109589,29.84647099905285,5.211871807164144,75.32608695652173,53.576,1,0.025373261017547,0.23799003735990043,-0.14882909328114802,85.803,41.3638,12.212200000000003,1
11-01-22-0178-04,1097,2022-11-01 01:07:10.959,2022-11-01 01:07:43.201,1763.93,1,0,3.0,1,110.0,21.0,23.0,32.242,78.31328206180001,141.5061724137931,18.027439446366785,30.725401123927185,7.360375543613375,75.32608695652173,48.576,1,0.03965684699647931,0.286419749216301,-0.14155050255396262,80.818,41.3638,7.212200000000003,1
11-01-22-0179-04,1098,2022-11-01 01:08:19.099,2022-11-01 01:08:51.232,1762.46,1,0,3.0,1,110.0,21.0,23.0,32.133,80.2165297512,147.21663230240551,16.829862542955325,29.804596665826715,3.683895798865988,75.32608695652173,35.898,1,0.06492362728865797,0.3383330209309592,-0.19857797414498446,68.031,41.3638,-5.465799999999994,1
11-01-22-0180-04,1099,2022-11-01 01:09:38.289,2022-11-01 01:10:10.484,1758.36,1,0,3.0,1,110.0,21.0,23.0,32.195,80.70731389480001,152.9409215017065,17.49345890410959,31.069019743895307,8.147271296306814,75.32608695652173,47.057,1,0.0714390877808948,0.39037201365187735,-0.16697814742335282,79.25200000000001,41.3638,5.693200000000012,1
11-01-22-0161-04,1100,2022-11-01 11:18:27.873,2022-11-01 11:19:00.006,1752.95,1,0,3.0,1,110.0,21.0,23.0,32.133,80.125110785,147.8092439862543,17.493655172413792,30.21537109586699,6.3124923996712585,75.32608695652173,36497.389,1,0.06370998444733056,0.3437203998750391,-0.1669688013136289,36529.522000000004,41.3638,36456.025200000004,1
11-01-22-0162-04,1101,2022-11-01 12:05:35.302,2022-11-01 12:06:07.540,1751.48,1,0,3.0,1,110.0,21.0,23.0,32.238,80.360637501,146.42698630136985,17.790924657534244,32.809653802486025,7.5284458152350044,75.32608695652173,2795.296,1,0.06683674604502166,0.331154420921544,-0.1528131115459883,2827.5339999999997,41.3638,2753.9321999999997,1
11-01-22-0163-04,1102,2022-11-01 12:07:01.856,2022-11-01 12:07:33.985,1487.71,1,0,3.0,1,110.0,21.0,23.0,32.129,79.8916868022,144.75680412371136,18.7040206185567,29.45709626627871,9.570257301314655,75.32608695652173,54.316,1,0.06061113792242434,0.3159709465791942,-0.10933235149729992,86.445,41.3638,12.952199999999998,1
11-01-22-0164-04,1103,2022-11-01 12:08:04.516,2022-11-01 12:08:36.768,1751.8,1,0,3.0,1,110.0,21.0,23.0,32.252,80.4784663547,143.42965753424656,18.22319587628866,30.120209115030605,7.3610871404355995,75.32608695652173,30.531,1,0.06840099633945185,0.3039059775840596,-0.13222876779577808,62.783,41.3638,-10.832799999999999,1
11-01-22-0165-04,1104,2022-11-01 12:09:05.697,2022-11-01 12:09:37.850,1764.26,1,0,3.0,1,110.0,21.0,23.0,32.153,79.8539454452,146.94158075601374,17.80951724137931,29.86374573319179,7.334432359496804,75.32608695652173,28.929,1,0.06011009826239544,0.3358325523273975,-0.151927750410509,61.081999999999994,41.3638,-12.434800000000003,1
11-01-22-0166-04,1105,2022-11-01 12:10:40.868,2022-11-01 12:11:13.019,1756.23,1,0,3.0,1,110.0,21.0,23.0,32.151,78.6229461429,141.76842465753424,17.793390410958903,30.675529569157487,6.368157777787415,75.32608695652173,63.018,1,0.043767827582510854,0.2888038605230385,-0.15269569471624267,95.16900000000001,41.3638,21.65420000000001,1
11-01-22-0167-04,1106,2022-11-01 12:11:47.634,2022-11-01 12:12:19.881,1751.64,1,0,3.0,1,110.0,21.0,23.0,32.247,78.6286760374,140.04095890410957,17.55941780821918,30.785531252075756,5.336330773140759,75.32608695652173,34.615,1,0.04384389544600298,0.27309962640099616,-0.16383724722765813,66.862,41.3638,-6.748800000000003,1
11-01-22-0168-04,1107,2022-11-01 12:12:51.182,2022-11-01 12:13:23.328,1481.48,1,0,3.0,1,110.0,21.0,23.0,32.146,78.814591709,141.08637931034482,17.678993055555555,29.29489718418713,5.012161519148029,75.32608695652173,31.301,1,0.04631204000404043,0.28260344827586215,-0.15814318783068781,63.447,41.3638,-10.062799999999996,1
11-01-22-0169-04,1108,2022-11-01 12:13:56.482,2022-11-01 12:14:28.529,1743.12,1,0,3.0,1,110.0,21.0,23.0,32.047,78.8251992807,139.79783505154637,18.273771626297577,29.433481424138606,6.1493340845798485,75.32608695652173,33.154,1,0.04645286202372301,0.27088940955951246,-0.12982039874773443,65.201,41.3638,-8.209800000000001,1
11-01-22-0170-04,1109,2022-11-01 12:14:57.108,2022-11-01 12:15:29.255,1755.9,1,0,3.0,1,110.0,21.0,23.0,32.147,75.9751573688,133.86769759450172,17.837896551724135,27.12246475407096,5.112694499103632,75.32608695652173,28.579,1,0.008616807782048985,0.2169790690409248,-0.15057635467980313,60.726,41.3638,-12.784799999999997,1
11-01-22-0171-04,1110,2022-11-01 12:16:11.545,2022-11-01 12:16:43.675,1745.9,1,0,3.0,1,110.0,21.0,23.0,32.13,77.6884602786,141.4836551724138,17.839344827586206,29.268884344056133,7.267307554028162,75.32608695652173,42.29,1,0.031361954636536904,0.28621504702194356,-0.15050738916256157,74.42,41.3638,0.9262000000000015,1
11-01-22-0172-04,1111,2022-11-01 12:59:05.372,2022-11-01 12:59:37.583,1763.93,1,0,3.0,1,110.0,21.0,23.0,32.211,77.77576780630001,136.63659793814432,19.20003448275862,37.63672033661289,8.513999686178423,75.32608695652173,2541.697,1,0.03252101561033216,0.24215089034676662,-0.0857126436781609,2573.908,41.3638,2500.3332,1
11-07-22-0095-01,1112,2022-11-07 01:48:30.416,2022-11-07 01:48:57.055,1308.03,1,0,3.0,1,150.0,21.0,30.0,26.639,73.5001358646,124.57751037344399,22.895145228215767,31.35686325101094,7.9651750399047,78.75,478132.833,0,-0.06666494140190482,-0.16948326417704007,0.09024501086741754,478159.472,41.3638,478091.4692,1
11-07-22-0096-01,1113,2022-11-07 01:51:36.531,2022-11-07 01:52:03.148,1301.31,1,0,3.0,1,150.0,21.0,30.0,26.617,74.18773095360001,124.4848347107438,23.54136929460581,27.62358461054704,8.36087192625386,78.75,159.476,1,-0.05793357519238085,-0.1701011019283747,0.12101758545741959,186.093,41.3638,118.11219999999999,1
11-07-22-0097-01,1114,2022-11-07 01:53:09.364,2022-11-07 01:53:36.076,1306.72,1,0,3.0,1,150.0,21.0,30.0,26.712,72.236159771,121.77863636363637,22.37066115702479,29.23997444598164,5.962537574962678,78.75,66.216,1,-0.082715431479365,-0.18814242424242422,0.06526957890594254,92.928,41.3638,24.8522,1
11-07-22-0098-01,1115,2022-11-07 01:54:43.310,2022-11-07 01:55:09.927,1312.79,1,0,3.0,1,150.0,21.0,30.0,26.617,75.1465948479,128.68814814814814,22.38149377593361,27.366240216391926,6.206995939475831,78.75,67.234,1,-0.045757525740952265,-0.142079012345679,0.06578541790160042,93.851,41.3638,25.8702,1
11-07-22-0099-01,1116,2022-11-07 01:56:01.733,2022-11-07 01:56:28.240,1305.9,1,0,3.0,1,150.0,21.0,30.0,26.507,73.5152031592,122.27618257261412,22.757883817427384,30.537323016813303,5.54757958510845,78.75,51.806,1,-0.06647361067682545,-0.18482544951590585,0.08370875321082782,78.313,41.3638,10.442200000000003,1
11-07-22-0100-01,1117,2022-11-07 01:57:37.198,2022-11-07 01:58:03.838,1317.54,1,0,3.0,1,150.0,21.0,30.0,26.64,74.1735216431,126.51504132231405,22.330702479338843,26.576001220455552,6.6098120137544205,78.75,68.958,1,-0.05811401088126977,-0.15656639118457305,0.06336678473042112,95.598,41.3638,27.5942,1
11-07-22-0101-01,1118,2022-11-07 02:02:41.798,2022-11-07 02:03:08.463,1391.8,1,0,3.0,1,155.0,20.0,30.0,26.665,77.9656150645,132.91962809917356,22.51929752066116,31.248878955263372,6.988044200285161,77.5,277.96,1,0.006007936316128948,-0.14245401226339638,0.12596487603305784,304.625,41.3638,236.59620000000004,1
11-07-22-0102-01,1119,2022-11-07 02:04:30.589,2022-11-07 02:04:57.249,1373.61,1,0,3.0,1,155.0,20.0,30.0,26.66,76.67423437080001,130.96697095435684,23.018702928870294,28.16161236867163,7.989193146624195,77.5,82.126,1,-0.010655040376774116,-0.15505180029447196,0.1509351464435147,108.786,41.3638,40.76220000000001,1
11-07-22-0103-01,1120,2022-11-07 02:06:30.250,2022-11-07 02:06:57.100,1369.34,1,0,3.0,1,155.0,20.0,30.0,26.85,77.64436989000001,130.650329218107,21.850946502057614,31.639336614075393,4.717942051319141,77.5,93.001,1,0.0018628372903226609,-0.1570946502057613,0.09254732510288077,119.851,41.3638,51.6372,1
11-07-22-0104-01,1121,2022-11-07 02:07:56.126,2022-11-07 02:08:23.000,1287.21,1,0,3.0,1,155.0,20.0,30.0,26.874,70.88116649690001,119.38456790123458,22.000864197530863,38.71259898220666,4.916613814286906,77.5,59.026,1,-0.08540430326580639,-0.22977698128235757,0.10004320987654314,85.9,41.3638,17.66220000000001,1
11-07-22-0105-01,1122,2022-11-07 02:13:11.735,2022-11-07 02:13:38.332,1232.95,1,0,3.0,1,155.0,20.0,30.0,26.597,73.0158781043,123.40692946058091,22.253249999999998,32.737944366832764,4.286084257641039,77.5,288.735,1,-0.05785963736387101,-0.20382626154463923,0.11266249999999989,315.332,41.3638,247.37120000000002,1
11-07-22-0106-01,1123,2022-11-07 02:14:29.325,2022-11-07 02:14:56.029,1379.18,1,0,3.0,1,155.0,20.0,30.0,26.704,78.5659007827,134.31603305785123,22.127374999999997,29.35063272673153,5.332994655226817,77.5,50.993,1,0.013753558486451656,-0.13344494801386309,0.1063687499999999,77.697,41.3638,9.629200000000004,1
11-07-22-0107-01,1124,2022-11-07 02:15:58.732,2022-11-07 02:16:25.546,1362.13,1,0,3.0,1,155.0,20.0,30.0,26.814,78.39996949,133.7833606557377,21.837336065573773,29.753370721952695,5.569424898254283,77.5,62.703,1,0.011612509548387218,-0.13688154415653087,0.09186680327868868,89.517,41.3638,21.339199999999998,1
11-07-22-0108-01,1125,2022-11-07 02:17:23.077,2022-11-07 02:17:49.906,816.72,1,0,3.0,1,155.0,20.0,30.0,26.829,79.0322427704,134.05925925925928,22.02392561983471,29.744747856871633,5.434981427270619,77.5,57.531,1,0.019770874456774168,-0.1351015531660692,0.1011962809917355,84.36,41.3638,16.1672,1
11-07-22-0109-01,1126,2022-11-07 02:18:40.268,2022-11-07 02:19:07.066,1379.34,1,0,3.0,1,155.0,20.0,30.0,26.798,78.3246340452,133.24102459016393,22.813319672131147,30.450615422423414,8.356481334416472,77.5,50.362,1,0.010640439292903148,-0.1403804865150714,0.14066598360655735,77.16,41.3638,8.9982,1
11-07-22-0110-01,1127,2022-11-07 02:20:16.534,2022-11-07 02:20:43.354,1363.93,1,0,3.0,1,155.0,20.0,30.0,26.82,77.6572033816,131.39329218106997,22.37759336099585,31.58866728253985,5.621335845148887,77.5,69.468,1,0.002028430730322661,-0.15230134076729052,0.11887966804979255,96.28800000000001,41.3638,28.104200000000013,1
11-07-22-0111-01,1128,2022-11-07 02:21:40.510,2022-11-07 02:22:07.261,1369.67,1,0,3.0,1,155.0,20.0,30.0,26.751,80.427865292,137.34423868312757,22.227119341563785,30.248762349803012,6.676795262197431,77.5,57.156,1,0.03777890699354858,-0.11390813752820916,0.11135596707818918,83.907,41.3638,15.792199999999998,1
11-07-22-0112-01,1129,2022-11-07 02:24:11.835,2022-11-07 02:24:38.816,1373.44,1,0,3.0,1,155.0,20.0,30.0,26.981,79.08260671080001,134.04651639344263,22.259586776859503,32.02697377417069,5.467545118338689,77.5,124.574,1,0.020420731752258225,-0.13518376520359598,0.11297933884297517,151.555,41.3638,83.21020000000001,1
11-07-22-0113-01,1130,2022-11-07 02:26:03.020,2022-11-07 02:26:29.917,1293.12,1,0,3.0,1,155.0,20.0,30.0,26.897,79.0268973145,134.21586065573769,21.893401639344262,31.787441066312482,5.72921790159424,77.5,84.204,1,0.01970190083225809,-0.13409122157588593,0.09467008196721305,111.101,41.3638,42.8402,1
11-07-22-0114-01,1131,2022-11-07 02:27:35.252,2022-11-07 02:28:01.966,1379.02,1,0,3.0,1,155.0,20.0,30.0,26.714,80.747476404,138.10283950617284,23.05157676348548,29.66602217446675,8.100267536947435,77.5,65.335,1,0.04190292134193552,-0.10901393866985265,0.15257883817427387,92.04899999999999,41.3638,23.971199999999996,1
11-07-22-0115-01,1132,2022-11-07 02:28:57.952,2022-11-07 02:29:24.650,1237.71,1,0,3.0,1,155.0,20.0,30.0,26.698,71.1965136924,120.24714876033059,22.94214876033058,39.44789960343904,7.505663223587327,77.5,55.986,1,-0.08133530719483861,-0.22421194348173812,0.14710743801652892,82.684,41.3638,14.6222,1
11-07-22-0116-01,1133,2022-11-07 02:30:50.996,2022-11-07 02:31:17.781,1328.2,1,0,3.0,1,155.0,20.0,30.0,26.785,77.0456459345,130.71732510288066,22.00909465020576,29.849054801909972,5.621637654701375,77.5,86.346,1,-0.005862633103225767,-0.15666241869109243,0.10045473251028803,113.131,41.3638,44.982200000000006,1
11-07-22-0117-01,1134,2022-11-07 02:33:14.401,2022-11-07 02:33:41.154,1358.36,1,0,3.0,1,155.0,20.0,30.0,26.753,79.06366573550001,134.5117283950617,21.969670781893004,29.4220610063233,5.562145215229444,77.5,116.62,1,0.020176332070967806,-0.13218239745121474,0.09848353909465013,143.373,41.3638,75.25619999999999,1
11-07-22-0118-01,1135,2022-11-07 02:34:45.076,2022-11-07 02:35:11.843,1366.23,1,0,3.0,1,155.0,20.0,30.0,26.767,78.49720391070001,133.97696721311476,21.542418032786887,29.611071902950748,4.148173415941887,77.5,63.922,1,0.012867147234838727,-0.13563246959280795,0.07712090163934437,90.689,41.3638,22.558199999999996,1
11-07-22-0119-01,1136,2022-11-07 02:36:23.058,2022-11-07 02:36:49.755,1009.51,1,0,3.0,1,155.0,20.0,30.0,26.697,79.33307877620001,135.39345679012345,21.816502057613167,29.66668283859611,5.462242571708602,77.5,71.215,1,0.023652629370322753,-0.12649382716049384,0.09082510288065837,97.912,41.3638,29.85120000000001,1
11-07-22-0120-01,1137,2022-11-07 02:37:44.906,2022-11-07 02:38:11.635,864.59,1,0,3.0,1,155.0,20.0,30.0,26.729,79.5895232343,136.00329218106998,22.449004149377593,29.06231777984323,6.366274538860962,77.5,55.151,1,0.02696159011999999,-0.12255940528341946,0.12245020746887958,81.88,41.3638,13.787199999999999,1
11-07-22-0121-01,1138,2022-11-07 04:12:41.954,2022-11-07 04:13:08.720,1350.0,1,0,3.0,1,155.0,19.0,30.0,26.766,71.8167961722,136.49584362139916,20.590493827160493,27.20843127879907,7.616304862275871,73.625,5670.319,1,-0.02455964452020376,-0.11938165405548928,0.0837102014294997,5697.085,41.3638,5628.9552,1
11-07-22-0122-01,1139,2022-11-07 04:16:18.511,2022-11-07 04:16:45.316,1371.48,1,0,3.0,1,155.0,19.0,30.0,26.805,71.7384002588,136.06695473251028,20.340666666666667,29.877703615449654,6.425036311485343,73.625,189.791,1,-0.02562444470220715,-0.12214867914509497,0.07056140350877205,216.596,41.3638,148.4272,1
11-07-22-0123-01,1140,2022-11-07 04:28:02.892,2022-11-07 04:28:29.647,1384.26,1,0,3.0,1,155.0,19.0,30.0,26.755,71.3493321251,135.729670781893,20.500454545454545,29.714239690542882,7.641557880856039,73.625,677.576,1,-0.030908901526655264,-0.12432470463294842,0.07897129186602858,704.331,41.3638,636.2122,1
11-07-22-0124-01,1141,2022-11-07 04:29:37.481,2022-11-07 04:30:04.179,1379.18,1,0,3.0,1,155.0,19.0,30.0,26.698,71.6914644411,135.71909465020576,20.66432098765432,29.356863896789793,7.78958728655686,73.625,67.834,1,-0.026261943075042482,-0.124392937740608,0.08759584145549049,94.53200000000001,41.3638,26.470200000000013,1
11-07-22-0125-01,1142,2022-11-07 04:31:08.912,2022-11-07 04:31:35.578,1327.54,1,0,3.0,1,155.0,19.0,30.0,26.666,71.8356488273,136.81278008298753,20.321618257261413,32.257868189878906,7.228802710015808,73.625,64.733,1,-0.024303581293039,-0.11733690269040309,0.06955885564533748,91.399,41.3638,23.369200000000003,1
11-07-22-0126-01,1143,2022-11-07 04:38:35.765,2022-11-07 04:39:02.478,863.11,1,0,3.0,1,155.0,19.0,30.0,26.713,72.3821711794,137.35942148760333,20.338166666666666,29.101375459002703,6.630668820696969,73.625,420.187,1,-0.016880527274702795,-0.11381018395094622,0.07042982456140345,446.90000000000003,41.3638,378.8232,1
11-07-22-0127-01,1144,2022-11-07 04:41:00.683,2022-11-07 04:41:27.305,1378.03,1,0,3.0,1,155.0,19.0,30.0,26.622,72.1390817605,137.10867219917014,20.11200836820084,27.88460870079165,5.300185915552909,73.625,118.205,1,-0.020182251130730022,-0.11542792129567647,0.05852675622109693,144.827,41.3638,76.8412,1
11-07-22-0128-01,1145,2022-11-07 04:44:26.674,2022-11-07 04:44:53.492,1376.07,1,0,3.0,1,155.0,19.0,30.0,26.818,72.2576743223,137.34414937759337,20.417083333333334,29.895592111729883,7.762956764893915,73.625,179.369,1,-0.018571486284549965,-0.11390871369294597,0.07458333333333345,206.187,41.3638,138.0052,1
11-07-22-0129-01,1146,2022-11-07 04:46:00.031,2022-11-07 04:46:26.802,1349.18,1,0,3.0,1,155.0,19.0,30.0,26.771,71.9521172413,136.0153086419753,21.266280991735535,29.43065348708848,9.271076034737169,73.625,66.539,1,-0.022721667350763974,-0.12248187972919156,0.11927794693344929,93.31,41.3638,25.175200000000004,1
11-07-22-0130-01,1147,2022-11-07 04:47:34.186,2022-11-07 04:48:01.089,1347.54,1,0,3.0,1,155.0,19.0,30.0,26.903,71.17115289350001,133.88233606557378,20.176460905349796,30.791306397494317,6.778602502423488,73.625,67.384,1,-0.03332899295755509,-0.1362429931253304,0.06191899501841025,94.287,41.3638,26.02020000000001,1
11-07-22-0131-01,1148,2022-11-07 04:48:53.897,2022-11-07 04:49:20.802,1196.07,1,0,3.0,1,155.0,19.0,30.0,26.905,64.4845382873,119.5129387755102,20.473142857142857,31.063431236433992,6.859520869373975,73.625,52.808,1,-0.12414888574125638,-0.22894878209348257,0.07753383458646623,79.713,41.3638,11.444199999999995,1
11-07-22-0132-01,1149,2022-11-07 04:50:23.920,2022-11-07 04:50:50.817,1101.31,1,0,3.0,1,155.0,19.0,30.0,26.897,59.666287522100006,108.81188524590164,20.80094262295082,30.4616021084838,6.724875106523572,73.625,63.118,1,-0.18959202007334452,-0.2979878371232153,0.0947864538395169,90.015,41.3638,21.754200000000004,1
11-07-22-0133-01,1150,2022-11-07 05:01:27.162,2022-11-07 05:01:53.696,1440.49,1,0,3.0,1,155.0,19.0,30.0,26.534,71.89430440150001,136.16858333333332,19.746125,28.87902087191018,4.496201696034396,73.625,636.345,1,-0.023506901168081407,-0.12149301075268826,0.03926973684210533,662.879,41.3638,594.9812000000001,1
11-07-22-0134-01,1151,2022-11-07 05:03:39.605,2022-11-07 05:04:06.302,863.93,1,0,3.0,1,155.0,19.0,30.0,26.697,72.6850619513,138.93448559670782,20.013677685950416,29.396690150078992,6.760251973887834,73.625,105.909,1,-0.012766560933107018,-0.10364848002123994,0.05335145715528511,132.606,41.3638,64.5452,1
11-07-22-0135-01,1152,2022-11-07 05:05:07.578,2022-11-07 05:05:34.175,1389.18,1,0,3.0,1,155.0,19.0,30.0,26.597,72.2548220675,138.05153526970955,19.5944769874477,28.84716149611823,3.757389084126131,73.625,61.276,1,-0.018610226587436274,-0.10934493374380938,0.031288262497247255,87.873,41.3638,19.912200000000006,1
